customer_id,customer_gender,customer_age,customer_city,customer_signup_days_ago,preferred_vehicle_type,total_bookings,completed_rides,cancelled_rides,incomplete_rides,cancellation_rate,avg_customer_rating,customer_cancel_flag
C_007446,Male,27,Bangalore,368,Cab,5,4,1,0,0.2,3.7,0
C_007447,Male,40,Hyderabad,227,Cab,6,3,3,0,0.5,4.8,1
C_007448,Female,28,Delhi,329,Cab,12,8,3,1,0.25,4.9,1
C_007449,Male,19,Delhi,473,Cab,11,6,1,4,0.09090909090909091,4.8,0
C_007450,Male,43,Mumbai,388,Auto,6,5,0,1,0.0,4.8,0
C_007451,Female,53,Bangalore,397,Bike,10,6,1,3,0.1,4.6,0
C_007452,Male,50,Delhi,198,Bike,8,6,2,0,0.25,4.1,1
C_007453,Male,64,Mumbai,178,Bike,8,6,1,1,0.125,4.8,0
C_007454,Male,30,Hyderabad,790,Bike,11,7,3,1,0.2727272727272727,4.5,1
C_007455,Non-Binary,57,Mumbai,797,Bike,6,3,1,2,0.16666666666666666,3.7,0
C_007456,Non-Binary,42,Hyderabad,71,Cab,6,3,2,1,0.3333333333333333,4.5,1
C_007457,Non-Binary,21,Bangalore,231,Bike,7,5,2,0,0.2857142857142857,4.8,1
C_007458,Male,59,Bangalore,999,Bike,15,11,3,1,0.2,3.9,0
C_007459,Male,36,Delhi,273,Cab,10,9,1,0,0.1,3.8,0
C_007460,Non-Binary,35,Mumbai,698,Auto,17,11,4,2,0.23529411764705882,3.9,1
C_007461,Non-Binary,54,Bangalore,493,Cab,16,12,4,0,0.25,3.5,1
C_007462,Male,47,Chennai,478,Cab,17,10,5,2,0.29411764705882354,4.9,1
C_007463,Female,36,Delhi,942,Cab,14,9,2,3,0.14285714285714285,4.2,0
C_007464,Male,40,Chennai,827,Cab,11,7,1,3,0.09090909090909091,4.7,0
C_007465,Male,33,Mumbai,823,Bike,10,8,2,0,0.2,4.1,0
C_007466,Male,18,Chennai,466,Bike,7,5,0,2,0.0,4.7,0
C_007467,Male,29,Mumbai,922,Bike,7,2,3,2,0.42857142857142855,4.3,1
C_007468,Male,41,Delhi,779,Auto,15,11,4,0,0.26666666666666666,4.9,1
C_007469,Male,51,Mumbai,560,Bike,5,5,0,0,0.0,4.3,0
C_007470,Non-Binary,25,Bangalore,594,Bike,12,9,2,1,0.16666666666666666,4.3,0
C_007471,Female,35,Delhi,626,Bike,9,9,0,0,0.0,4.7,0
C_007472,Female,22,Chennai,302,Auto,9,4,3,2,0.3333333333333333,4.1,1
C_007473,Female,43,Chennai,459,Auto,10,7,3,0,0.3,3.9,1
C_007474,Non-Binary,47,Bangalore,901,Bike,7,4,3,0,0.42857142857142855,4.7,1
C_007475,Non-Binary,30,Delhi,242,Bike,13,12,1,0,0.07692307692307693,4.8,0
C_007476,Female,36,Hyderabad,978,Bike,11,7,3,1,0.2727272727272727,4.9,1
C_007477,Male,46,Chennai,902,Cab,11,6,3,2,0.2727272727272727,4.9,1
C_007478,Non-Binary,20,Bangalore,133,Auto,8,7,0,1,0.0,4.7,0
C_007479,Female,43,Hyderabad,221,Cab,10,7,3,0,0.3,5.0,1
C_007480,Female,57,Delhi,970,Bike,15,9,4,2,0.26666666666666666,4.3,1
C_007481,Male,29,Mumbai,718,Cab,9,6,2,1,0.2222222222222222,4.2,1
C_007482,Non-Binary,19,Hyderabad,688,Auto,8,6,2,0,0.25,4.0,1
C_007483,Non-Binary,28,Delhi,409,Cab,10,6,2,2,0.2,4.8,0
C_007484,Non-Binary,61,Hyderabad,996,Cab,9,7,2,0,0.2222222222222222,4.7,1
C_007485,Female,45,Bangalore,110,Auto,9,3,4,2,0.4444444444444444,4.6,1
C_007486,Non-Binary,35,Delhi,734,Bike,5,4,1,0,0.2,4.5,0
C_007487,Male,30,Delhi,578,Cab,14,10,2,2,0.14285714285714285,3.9,0
C_007488,Male,54,Mumbai,406,Bike,15,8,4,3,0.26666666666666666,3.8,1
C_007489,Male,39,Delhi,867,Cab,13,12,1,0,0.07692307692307693,4.5,0
C_007490,Non-Binary,29,Bangalore,183,Auto,7,4,3,0,0.42857142857142855,5.0,1
C_007491,Male,19,Delhi,671,Bike,15,10,5,0,0.3333333333333333,4.2,1
C_007492,Male,54,Delhi,600,Auto,9,5,3,1,0.3333333333333333,3.9,1
C_007493,Male,24,Chennai,765,Cab,12,7,5,0,0.4166666666666667,3.9,1
C_007494,Non-Binary,43,Bangalore,790,Cab,8,6,2,0,0.25,4.0,1
C_007495,Female,43,Chennai,269,Cab,8,6,1,1,0.125,3.8,0
C_007496,Male,41,Hyderabad,403,Bike,6,5,1,0,0.16666666666666666,3.5,0
C_007497,Female,29,Hyderabad,930,Cab,8,5,1,2,0.125,4.6,0
C_007498,Non-Binary,33,Bangalore,834,Cab,7,6,1,0,0.14285714285714285,4.8,0
C_007499,Male,40,Chennai,828,Auto,12,9,2,1,0.16666666666666666,4.6,0
C_007500,Non-Binary,57,Hyderabad,233,Bike,9,6,3,0,0.3333333333333333,4.6,1
C_007501,Female,26,Chennai,640,Cab,6,4,2,0,0.3333333333333333,4.1,1
C_007502,Non-Binary,49,Delhi,379,Cab,10,5,5,0,0.5,4.5,1
C_007503,Male,32,Delhi,717,Auto,16,11,3,2,0.1875,4.2,0
C_007504,Female,54,Delhi,803,Cab,11,9,2,0,0.18181818181818182,4.2,0
C_007505,Male,30,Delhi,812,Auto,9,5,4,0,0.4444444444444444,4.9,1
C_007506,Male,22,Delhi,172,Cab,16,8,5,3,0.3125,4.2,1
C_007507,Non-Binary,28,Bangalore,218,Auto,11,11,0,0,0.0,4.3,0
C_007508,Male,27,Chennai,301,Auto,6,6,0,0,0.0,3.7,0
C_007509,Non-Binary,30,Chennai,561,Bike,12,7,4,1,0.3333333333333333,4.0,1
C_007510,Non-Binary,58,Delhi,874,Cab,13,9,3,1,0.23076923076923078,4.7,1
C_007511,Non-Binary,63,Hyderabad,329,Bike,15,9,4,2,0.26666666666666666,4.2,1
C_007512,Female,32,Bangalore,455,Bike,11,6,4,1,0.36363636363636365,3.8,1
C_007513,Female,59,Hyderabad,75,Bike,5,5,0,0,0.0,4.3,0
C_007514,Non-Binary,24,Chennai,124,Auto,9,6,3,0,0.3333333333333333,4.2,1
C_007515,Female,57,Delhi,959,Auto,12,9,2,1,0.16666666666666666,4.6,0
C_007516,Non-Binary,45,Delhi,93,Bike,9,8,1,0,0.1111111111111111,4.6,0
C_007517,Female,49,Mumbai,442,Auto,10,5,2,3,0.2,4.4,0
C_007518,Male,52,Mumbai,672,Cab,15,9,6,0,0.4,4.5,1
C_007519,Male,32,Delhi,38,Bike,13,10,3,0,0.23076923076923078,4.1,1
C_007520,Non-Binary,53,Hyderabad,488,Cab,16,7,9,0,0.5625,4.9,1
C_007521,Female,38,Bangalore,744,Bike,7,7,0,0,0.0,3.8,0
C_007522,Female,23,Hyderabad,438,Bike,11,6,4,1,0.36363636363636365,4.5,1
C_007523,Male,18,Hyderabad,499,Auto,9,4,4,1,0.4444444444444444,4.7,1
C_007524,Female,21,Chennai,839,Bike,12,8,4,0,0.3333333333333333,4.1,1
C_007525,Female,28,Hyderabad,535,Cab,7,4,3,0,0.42857142857142855,4.9,1
C_007526,Female,61,Hyderabad,715,Cab,10,5,4,1,0.4,4.6,1
C_007527,Male,43,Chennai,102,Cab,15,9,4,2,0.26666666666666666,4.3,1
C_007528,Non-Binary,54,Chennai,113,Auto,11,9,0,2,0.0,5.0,0
C_007529,Female,40,Chennai,88,Cab,13,9,3,1,0.23076923076923078,4.0,1
C_007530,Female,46,Chennai,50,Cab,5,4,0,1,0.0,4.3,0
C_007531,Male,38,Chennai,487,Bike,6,3,0,3,0.0,3.8,0
C_007532,Female,62,Bangalore,947,Auto,9,7,1,1,0.1111111111111111,4.3,0
C_007533,Non-Binary,62,Mumbai,186,Bike,12,9,3,0,0.25,4.1,1
C_007534,Non-Binary,44,Mumbai,860,Auto,18,10,7,1,0.3888888888888889,4.5,1
C_007535,Non-Binary,56,Bangalore,358,Cab,11,6,5,0,0.45454545454545453,4.1,1
C_007536,Non-Binary,57,Bangalore,602,Bike,8,5,3,0,0.375,4.7,1
C_007537,Female,30,Hyderabad,605,Cab,4,2,2,0,0.5,4.2,1
C_007538,Male,40,Bangalore,866,Bike,11,7,2,2,0.18181818181818182,4.8,0
C_007539,Male,33,Mumbai,709,Auto,17,12,5,0,0.29411764705882354,4.0,1
C_007540,Male,47,Delhi,232,Bike,9,8,1,0,0.1111111111111111,3.8,0
C_007541,Male,21,Delhi,670,Auto,9,8,1,0,0.1111111111111111,4.7,0
C_007542,Female,57,Delhi,786,Bike,11,6,4,1,0.36363636363636365,4.8,1
C_007543,Male,33,Hyderabad,135,Auto,10,6,3,1,0.3,4.7,1
C_007544,Non-Binary,48,Mumbai,862,Bike,9,5,4,0,0.4444444444444444,4.0,1
C_007545,Male,59,Chennai,151,Cab,10,7,2,1,0.2,3.8,0
C_007546,Male,42,Chennai,347,Cab,10,7,3,0,0.3,4.3,1
C_007547,Non-Binary,61,Delhi,211,Cab,10,5,2,3,0.2,4.0,0
C_007548,Non-Binary,29,Hyderabad,644,Bike,8,6,1,1,0.125,4.5,0
C_007549,Non-Binary,43,Delhi,345,Cab,10,6,3,1,0.3,4.9,1
C_007550,Female,54,Bangalore,843,Auto,9,5,4,0,0.4444444444444444,4.5,1
C_007551,Non-Binary,50,Bangalore,802,Bike,10,6,2,2,0.2,3.9,0
C_007552,Non-Binary,45,Hyderabad,654,Bike,15,11,4,0,0.26666666666666666,3.9,1
C_007553,Male,26,Hyderabad,435,Bike,7,7,0,0,0.0,4.8,0
C_007554,Non-Binary,29,Hyderabad,978,Cab,8,6,0,2,0.0,4.2,0
C_007555,Female,22,Hyderabad,99,Cab,8,6,2,0,0.25,4.6,1
C_007556,Female,45,Delhi,189,Cab,13,8,4,1,0.3076923076923077,4.0,1
C_007557,Female,52,Hyderabad,269,Cab,11,9,1,1,0.09090909090909091,4.0,0
C_007558,Male,22,Hyderabad,552,Auto,9,5,4,0,0.4444444444444444,4.2,1
C_007559,Non-Binary,51,Hyderabad,167,Auto,10,6,2,2,0.2,4.7,0
C_007560,Non-Binary,63,Bangalore,524,Auto,10,5,4,1,0.4,4.8,1
C_007561,Male,51,Mumbai,708,Auto,11,7,2,2,0.18181818181818182,3.5,0
C_007562,Non-Binary,30,Bangalore,276,Bike,15,12,2,1,0.13333333333333333,4.1,0
C_007563,Female,56,Bangalore,895,Cab,15,12,3,0,0.2,3.8,0
C_007564,Male,59,Bangalore,572,Bike,8,6,1,1,0.125,4.3,0
C_007565,Non-Binary,62,Mumbai,553,Auto,10,8,2,0,0.2,4.8,0
C_007566,Male,31,Mumbai,272,Auto,6,5,1,0,0.16666666666666666,4.8,0
C_007567,Female,28,Bangalore,649,Bike,5,2,1,2,0.2,4.7,0
C_007568,Male,59,Hyderabad,365,Bike,17,11,5,1,0.29411764705882354,4.6,1
C_007569,Male,55,Bangalore,451,Auto,13,9,3,1,0.23076923076923078,4.5,1
C_007570,Male,21,Bangalore,864,Auto,12,7,4,1,0.3333333333333333,5.0,1
C_007571,Female,50,Chennai,223,Cab,13,8,5,0,0.38461538461538464,4.6,1
C_007572,Male,24,Chennai,337,Bike,13,7,5,1,0.38461538461538464,4.6,1
C_007573,Female,58,Bangalore,674,Bike,14,9,4,1,0.2857142857142857,4.6,1
C_007574,Non-Binary,25,Mumbai,936,Bike,5,3,1,1,0.2,4.5,0
C_007575,Female,54,Bangalore,535,Auto,16,9,4,3,0.25,4.0,1
C_007576,Non-Binary,27,Delhi,310,Cab,8,6,0,2,0.0,3.9,0
C_007577,Female,60,Bangalore,832,Bike,6,5,1,0,0.16666666666666666,3.7,0
C_007578,Female,32,Bangalore,704,Cab,7,5,2,0,0.2857142857142857,4.9,1
C_007579,Female,55,Delhi,819,Cab,8,6,2,0,0.25,3.6,1
C_007580,Non-Binary,32,Bangalore,962,Cab,9,5,3,1,0.3333333333333333,3.7,1
C_007581,Male,22,Bangalore,468,Cab,13,8,3,2,0.23076923076923078,4.6,1
C_007582,Female,46,Bangalore,744,Auto,8,4,3,1,0.375,3.6,1
C_007583,Female,36,Chennai,637,Auto,3,3,0,0,0.0,4.7,0
C_007584,Non-Binary,27,Hyderabad,512,Auto,7,6,1,0,0.14285714285714285,3.9,0
C_007585,Non-Binary,29,Chennai,252,Cab,11,7,2,2,0.18181818181818182,4.4,0
C_007586,Female,21,Hyderabad,778,Bike,13,9,4,0,0.3076923076923077,4.0,1
C_007587,Non-Binary,48,Hyderabad,146,Bike,11,9,1,1,0.09090909090909091,3.9,0
C_007588,Male,35,Delhi,997,Bike,8,4,2,2,0.25,3.5,1
C_007589,Male,33,Bangalore,221,Cab,5,3,2,0,0.4,4.3,1
C_007590,Non-Binary,57,Bangalore,817,Auto,11,9,1,1,0.09090909090909091,3.5,0
C_007591,Male,53,Hyderabad,647,Cab,14,7,6,1,0.42857142857142855,4.8,1
C_007592,Male,42,Delhi,545,Auto,7,4,2,1,0.2857142857142857,4.5,1
C_007593,Male,40,Chennai,559,Bike,6,6,0,0,0.0,4.7,0
C_007594,Non-Binary,29,Delhi,336,Bike,6,4,1,1,0.16666666666666666,4.7,0
C_007595,Male,51,Delhi,993,Bike,8,6,2,0,0.25,3.7,1
C_007596,Male,53,Hyderabad,561,Auto,8,7,1,0,0.125,4.4,0
C_007597,Female,54,Chennai,151,Bike,11,7,3,1,0.2727272727272727,4.7,1
C_007598,Male,20,Chennai,678,Bike,4,3,1,0,0.25,3.6,1
C_007599,Female,26,Hyderabad,621,Bike,10,8,2,0,0.2,4.8,0
C_007600,Female,35,Chennai,183,Auto,8,5,2,1,0.25,3.9,1
C_007601,Female,60,Chennai,899,Cab,4,3,1,0,0.25,4.5,1
C_007602,Non-Binary,52,Bangalore,566,Bike,5,5,0,0,0.0,4.0,0
C_007603,Non-Binary,51,Bangalore,481,Auto,6,3,2,1,0.3333333333333333,4.5,1
C_007604,Male,58,Chennai,198,Cab,12,9,0,3,0.0,4.8,0
C_007605,Male,31,Bangalore,88,Cab,8,5,2,1,0.25,4.3,1
C_007606,Male,21,Chennai,330,Auto,13,8,5,0,0.38461538461538464,4.7,1
C_007607,Female,46,Hyderabad,582,Cab,13,9,2,2,0.15384615384615385,4.1,0
C_007608,Male,58,Hyderabad,579,Auto,7,6,1,0,0.14285714285714285,5.0,0
C_007609,Non-Binary,62,Delhi,146,Auto,7,5,2,0,0.2857142857142857,4.7,1
C_007610,Male,32,Hyderabad,816,Auto,22,16,6,0,0.2727272727272727,4.6,1
C_007611,Female,45,Chennai,811,Auto,9,6,3,0,0.3333333333333333,3.6,1
C_007612,Non-Binary,59,Bangalore,156,Cab,15,12,2,1,0.13333333333333333,3.9,0
C_007613,Female,33,Bangalore,434,Auto,9,6,2,1,0.2222222222222222,3.7,1
C_007614,Male,29,Hyderabad,428,Bike,15,13,2,0,0.13333333333333333,4.4,0
C_007615,Female,22,Chennai,544,Auto,9,8,1,0,0.1111111111111111,3.9,0
C_007616,Female,51,Mumbai,834,Auto,9,3,5,1,0.5555555555555556,4.8,1
C_007617,Non-Binary,59,Delhi,914,Cab,7,1,5,1,0.7142857142857143,4.3,1
C_007618,Male,18,Chennai,527,Cab,12,8,3,1,0.25,3.8,1
C_007619,Female,56,Hyderabad,971,Auto,9,7,2,0,0.2222222222222222,4.1,1
C_007620,Male,49,Mumbai,557,Bike,5,2,1,2,0.2,5.0,0
C_007621,Male,43,Bangalore,427,Auto,11,6,5,0,0.45454545454545453,3.5,1
C_007622,Female,34,Hyderabad,294,Cab,9,9,0,0,0.0,3.9,0
C_007623,Male,44,Delhi,780,Cab,13,12,0,1,0.0,4.6,0
C_007624,Female,41,Mumbai,292,Bike,7,3,3,1,0.42857142857142855,4.6,1
C_007625,Female,52,Mumbai,427,Bike,11,10,1,0,0.09090909090909091,4.1,0
C_007626,Male,63,Hyderabad,675,Cab,13,11,2,0,0.15384615384615385,3.9,0
C_007627,Male,59,Chennai,754,Auto,7,6,1,0,0.14285714285714285,4.2,0
C_007628,Non-Binary,56,Hyderabad,556,Cab,15,13,2,0,0.13333333333333333,4.9,0
C_007629,Non-Binary,43,Mumbai,465,Cab,7,4,2,1,0.2857142857142857,3.5,1
C_007630,Non-Binary,55,Bangalore,869,Bike,7,5,2,0,0.2857142857142857,4.7,1
C_007631,Male,40,Delhi,959,Bike,4,3,1,0,0.25,4.9,1
C_007632,Female,39,Bangalore,389,Auto,9,6,3,0,0.3333333333333333,4.6,1
C_007633,Male,21,Mumbai,158,Bike,13,8,4,1,0.3076923076923077,4.3,1
C_007634,Male,26,Bangalore,893,Cab,7,4,2,1,0.2857142857142857,3.9,1
C_007635,Male,21,Chennai,663,Bike,14,11,2,1,0.14285714285714285,4.0,0
C_007636,Male,24,Hyderabad,270,Auto,9,6,2,1,0.2222222222222222,4.7,1
C_007637,Non-Binary,40,Mumbai,656,Auto,13,10,1,2,0.07692307692307693,4.4,0
C_007638,Male,19,Delhi,738,Bike,11,6,5,0,0.45454545454545453,4.7,1
C_007639,Female,41,Delhi,251,Auto,10,7,2,1,0.2,4.5,0
C_007640,Non-Binary,57,Chennai,243,Bike,11,7,3,1,0.2727272727272727,3.5,1
C_007641,Non-Binary,48,Bangalore,945,Bike,15,10,2,3,0.13333333333333333,4.9,0
C_007642,Non-Binary,64,Bangalore,621,Auto,10,8,2,0,0.2,4.4,0
C_007643,Female,48,Delhi,804,Bike,5,3,1,1,0.2,4.6,0
C_007644,Female,64,Mumbai,164,Bike,10,8,1,1,0.1,4.0,0
C_007645,Male,57,Bangalore,847,Bike,8,6,1,1,0.125,3.6,0
C_007646,Non-Binary,60,Mumbai,783,Auto,12,11,1,0,0.08333333333333333,4.4,0
C_007647,Non-Binary,51,Delhi,415,Bike,9,6,1,2,0.1111111111111111,3.8,0
C_007648,Female,41,Mumbai,332,Cab,14,11,2,1,0.14285714285714285,4.9,0
C_007649,Male,43,Chennai,811,Cab,8,5,3,0,0.375,4.7,1
C_007650,Non-Binary,33,Delhi,316,Auto,5,4,0,1,0.0,4.7,0
C_007651,Non-Binary,64,Mumbai,591,Bike,11,9,2,0,0.18181818181818182,4.8,0
C_007652,Male,30,Hyderabad,218,Auto,14,10,3,1,0.21428571428571427,4.0,1
C_007653,Male,32,Chennai,326,Bike,6,5,1,0,0.16666666666666666,3.6,0
C_007654,Male,44,Mumbai,555,Cab,12,6,3,3,0.25,3.9,1
C_007655,Female,21,Delhi,418,Cab,7,2,4,1,0.5714285714285714,4.8,1
C_007656,Non-Binary,33,Mumbai,488,Cab,13,9,2,2,0.15384615384615385,4.2,0
C_007657,Female,47,Hyderabad,773,Bike,7,3,4,0,0.5714285714285714,4.9,1
C_007658,Male,61,Bangalore,290,Cab,6,6,0,0,0.0,4.8,0
C_007659,Male,47,Mumbai,733,Cab,10,8,1,1,0.1,4.7,0
C_007660,Female,53,Delhi,954,Bike,14,12,2,0,0.14285714285714285,4.7,0
C_007661,Female,20,Hyderabad,744,Cab,11,8,2,1,0.18181818181818182,4.9,0
C_007662,Female,39,Bangalore,802,Bike,11,5,5,1,0.45454545454545453,4.9,1
C_007663,Female,39,Mumbai,142,Auto,10,8,1,1,0.1,4.5,0
C_007664,Male,29,Bangalore,915,Cab,15,9,4,2,0.26666666666666666,4.2,1
C_007665,Male,38,Mumbai,893,Auto,11,7,3,1,0.2727272727272727,3.9,1
C_007666,Non-Binary,21,Mumbai,65,Cab,11,7,3,1,0.2727272727272727,4.0,1
C_007667,Male,48,Chennai,108,Bike,7,6,0,1,0.0,4.6,0
C_007668,Non-Binary,61,Bangalore,304,Bike,9,4,5,0,0.5555555555555556,4.6,1
C_007669,Male,48,Bangalore,989,Bike,10,7,2,1,0.2,3.6,0
C_007670,Female,40,Hyderabad,307,Bike,10,8,2,0,0.2,4.6,0
C_007671,Non-Binary,37,Mumbai,703,Auto,11,9,2,0,0.18181818181818182,3.9,0
C_007672,Female,32,Mumbai,341,Bike,13,10,1,2,0.07692307692307693,3.6,0
C_007673,Non-Binary,40,Chennai,558,Cab,9,7,2,0,0.2222222222222222,3.9,1
C_007674,Female,45,Bangalore,233,Auto,12,7,4,1,0.3333333333333333,4.7,1
C_007675,Male,33,Hyderabad,981,Cab,11,8,2,1,0.18181818181818182,3.9,0
C_007676,Female,54,Bangalore,46,Bike,7,4,2,1,0.2857142857142857,3.8,1
C_007677,Male,38,Delhi,743,Bike,10,6,3,1,0.3,4.9,1
C_007678,Non-Binary,32,Hyderabad,505,Auto,11,6,3,2,0.2727272727272727,4.0,1
C_007679,Female,34,Delhi,540,Bike,13,9,2,2,0.15384615384615385,3.6,0
C_007680,Male,54,Hyderabad,239,Bike,10,4,4,2,0.4,5.0,1
C_007681,Male,30,Chennai,528,Bike,9,7,2,0,0.2222222222222222,4.8,1
C_007682,Non-Binary,36,Mumbai,431,Bike,9,8,1,0,0.1111111111111111,4.0,0
C_007683,Female,47,Bangalore,458,Auto,7,5,2,0,0.2857142857142857,4.9,1
C_007684,Male,62,Hyderabad,107,Bike,8,8,0,0,0.0,4.3,0
C_007685,Non-Binary,35,Mumbai,597,Auto,6,6,0,0,0.0,4.2,0
C_007686,Male,31,Mumbai,109,Auto,10,7,2,1,0.2,3.7,0
C_007687,Non-Binary,53,Delhi,335,Cab,13,8,2,3,0.15384615384615385,4.0,0
C_007688,Female,53,Chennai,87,Auto,6,6,0,0,0.0,4.3,0
C_007689,Non-Binary,37,Chennai,559,Cab,8,7,1,0,0.125,3.9,0
C_007690,Non-Binary,36,Delhi,237,Cab,12,10,2,0,0.16666666666666666,4.1,0
C_007691,Female,62,Mumbai,540,Auto,7,2,3,2,0.42857142857142855,5.0,1
C_007692,Male,61,Delhi,164,Cab,11,9,1,1,0.09090909090909091,4.3,0
C_007693,Non-Binary,24,Mumbai,873,Auto,14,11,3,0,0.21428571428571427,3.9,1
C_007694,Non-Binary,61,Chennai,551,Auto,10,5,3,2,0.3,4.2,1
C_007695,Male,21,Mumbai,610,Cab,7,5,2,0,0.2857142857142857,3.5,1
C_007696,Female,51,Mumbai,882,Bike,12,10,2,0,0.16666666666666666,4.3,0
C_007697,Female,19,Chennai,928,Bike,12,8,3,1,0.25,4.7,1
C_007698,Male,22,Delhi,112,Cab,7,3,3,1,0.42857142857142855,4.2,1
C_007699,Non-Binary,27,Hyderabad,650,Cab,8,4,3,1,0.375,4.3,1
C_007700,Female,49,Mumbai,73,Auto,9,6,3,0,0.3333333333333333,5.0,1
C_007701,Female,59,Bangalore,512,Bike,9,8,1,0,0.1111111111111111,5.0,0
C_007702,Female,58,Bangalore,995,Auto,9,6,2,1,0.2222222222222222,4.8,1
C_007703,Non-Binary,30,Delhi,939,Cab,10,8,1,1,0.1,4.1,0
C_007704,Male,56,Mumbai,673,Bike,11,7,3,1,0.2727272727272727,3.7,1
C_007705,Female,22,Mumbai,522,Bike,14,11,2,1,0.14285714285714285,4.5,0
C_007706,Non-Binary,27,Hyderabad,528,Bike,11,7,3,1,0.2727272727272727,4.2,1
C_007707,Female,27,Hyderabad,47,Auto,10,6,3,1,0.3,3.9,1
C_007708,Non-Binary,55,Bangalore,634,Bike,7,5,0,2,0.0,3.8,0
C_007709,Non-Binary,44,Bangalore,977,Bike,11,7,3,1,0.2727272727272727,3.7,1
C_007710,Non-Binary,38,Bangalore,323,Auto,10,7,1,2,0.1,4.7,0
C_007711,Male,25,Bangalore,177,Auto,9,6,3,0,0.3333333333333333,3.6,1
C_007712,Female,18,Mumbai,501,Auto,9,6,3,0,0.3333333333333333,4.2,1
C_007713,Non-Binary,45,Bangalore,201,Auto,8,5,1,2,0.125,3.9,0
C_007714,Non-Binary,56,Hyderabad,592,Bike,12,9,3,0,0.25,4.1,1
C_007715,Female,31,Mumbai,560,Auto,10,8,1,1,0.1,3.9,0
C_007716,Female,38,Chennai,149,Cab,9,5,3,1,0.3333333333333333,4.2,1
C_007717,Male,47,Delhi,865,Cab,5,4,1,0,0.2,4.3,0
C_007718,Non-Binary,38,Hyderabad,766,Auto,7,3,2,2,0.2857142857142857,4.8,1
C_007719,Female,26,Delhi,95,Bike,6,3,3,0,0.5,4.5,1
C_007720,Female,34,Chennai,170,Auto,12,9,1,2,0.08333333333333333,3.6,0
C_007721,Female,22,Chennai,475,Auto,9,9,0,0,0.0,3.5,0
C_007722,Female,48,Bangalore,535,Bike,11,8,1,2,0.09090909090909091,4.9,0
C_007723,Female,57,Bangalore,218,Cab,6,5,1,0,0.16666666666666666,3.8,0
C_007724,Male,55,Chennai,187,Auto,4,4,0,0,0.0,4.7,0
C_007725,Non-Binary,60,Mumbai,639,Auto,11,9,1,1,0.09090909090909091,4.4,0
C_007726,Female,36,Mumbai,699,Cab,11,9,1,1,0.09090909090909091,4.1,0
C_007727,Non-Binary,53,Hyderabad,976,Bike,10,6,3,1,0.3,4.7,1
C_007728,Non-Binary,50,Delhi,275,Bike,11,8,3,0,0.2727272727272727,4.9,1
C_007729,Female,30,Mumbai,885,Cab,14,12,2,0,0.14285714285714285,3.9,0
C_007730,Female,31,Mumbai,973,Bike,13,10,3,0,0.23076923076923078,3.7,1
C_007731,Female,50,Chennai,777,Auto,6,5,1,0,0.16666666666666666,4.9,0
C_007732,Male,46,Delhi,62,Auto,9,6,2,1,0.2222222222222222,3.6,1
C_007733,Non-Binary,60,Chennai,390,Auto,11,9,0,2,0.0,4.3,0
C_007734,Female,53,Delhi,782,Bike,3,3,0,0,0.0,4.9,0
C_007735,Male,61,Chennai,359,Bike,7,6,1,0,0.14285714285714285,4.3,0
C_007736,Female,27,Chennai,541,Bike,6,4,1,1,0.16666666666666666,4.8,0
C_007737,Female,48,Bangalore,879,Cab,10,5,3,2,0.3,4.7,1
C_007738,Non-Binary,23,Bangalore,816,Auto,8,5,2,1,0.25,4.4,1
C_007739,Female,18,Mumbai,100,Cab,11,8,3,0,0.2727272727272727,3.8,1
C_007740,Female,24,Bangalore,342,Auto,12,9,2,1,0.16666666666666666,4.3,0
C_007741,Non-Binary,44,Mumbai,944,Cab,5,2,1,2,0.2,4.6,0
C_007742,Non-Binary,38,Mumbai,757,Bike,9,5,2,2,0.2222222222222222,5.0,1
C_007743,Male,45,Delhi,108,Auto,12,5,6,1,0.5,4.9,1
C_007744,Male,33,Mumbai,198,Auto,12,9,3,0,0.25,3.8,1
C_007745,Female,63,Mumbai,839,Auto,8,4,3,1,0.375,4.5,1
C_007746,Non-Binary,40,Mumbai,209,Bike,13,9,3,1,0.23076923076923078,4.8,1
C_007747,Non-Binary,37,Bangalore,657,Auto,8,6,2,0,0.25,5.0,1
C_007748,Male,55,Bangalore,289,Cab,6,3,2,1,0.3333333333333333,4.3,1
C_007749,Non-Binary,42,Hyderabad,515,Bike,8,5,2,1,0.25,3.5,1
C_007750,Female,45,Chennai,801,Cab,8,5,3,0,0.375,4.8,1
C_007751,Non-Binary,22,Delhi,34,Cab,6,3,3,0,0.5,3.5,1
C_007752,Non-Binary,38,Hyderabad,326,Auto,7,4,3,0,0.42857142857142855,4.1,1
C_007753,Non-Binary,35,Mumbai,649,Bike,12,6,6,0,0.5,4.7,1
C_007754,Male,64,Mumbai,884,Bike,9,4,3,2,0.3333333333333333,4.1,1
C_007755,Non-Binary,23,Hyderabad,389,Cab,9,7,0,2,0.0,3.7,0
C_007756,Male,46,Delhi,146,Auto,7,6,1,0,0.14285714285714285,3.5,0
C_007757,Male,36,Mumbai,386,Bike,9,4,4,1,0.4444444444444444,4.7,1
C_007758,Non-Binary,50,Mumbai,986,Bike,11,9,1,1,0.09090909090909091,4.2,0
C_007759,Female,18,Bangalore,872,Auto,10,7,2,1,0.2,4.7,0
C_007760,Male,62,Chennai,468,Auto,11,7,4,0,0.36363636363636365,4.6,1
