driver_id,driver_age,driver_city,vehicle_type,driver_experience_years,total_assigned_rides,accepted_rides,incomplete_rides,delay_count,acceptance_rate,delay_rate,avg_driver_rating,avg_pickup_delay_min,driver_delay_flag
D_003886,34,Mumbai,Cab,7,20,12,0,0,0.6,0.0,4.7,2.0,0
D_003887,48,Bangalore,Bike,12,18,14,0,0,0.78,0.0,4.4,1.0,0
D_003888,41,Bangalore,Auto,6,17,15,3,0,0.88,0.0,4.4,2.0,0
D_003889,34,Delhi,Cab,13,18,13,1,0,0.72,0.0,4.3,4.0,0
D_003890,45,Chennai,Cab,11,14,10,1,1,0.71,0.07,4.4,5.0,0
D_003891,24,Mumbai,Bike,5,16,12,1,1,0.75,0.06,4.4,3.9,0
D_003892,31,Delhi,Auto,11,25,20,1,1,0.8,0.04,4.2,4.6,0
D_003893,22,Mumbai,Auto,4,26,23,0,0,0.88,0.0,4.7,4.0,0
D_003894,34,Delhi,Bike,12,15,13,0,0,0.87,0.0,4.3,3.0,0
D_003895,35,Chennai,Auto,13,19,15,2,1,0.79,0.05,4.2,1.8,0
D_003896,54,Bangalore,Cab,14,16,6,1,0,0.38,0.0,4.5,1.0,0
D_003897,23,Chennai,Auto,8,14,9,1,0,0.64,0.0,4.2,3.0,0
D_003898,23,Chennai,Bike,7,20,18,4,3,0.9,0.15,4.4,4.2,1
D_003899,52,Chennai,Bike,11,17,13,3,3,0.76,0.18,4.6,6.7,1
D_003900,25,Bangalore,Bike,11,22,17,2,2,0.77,0.09,4.1,4.4,0
D_003901,40,Bangalore,Bike,10,17,15,0,0,0.88,0.0,4.6,4.0,0
D_003902,30,Mumbai,Cab,1,19,14,1,0,0.74,0.0,4.1,1.0,0
D_003903,45,Bangalore,Cab,6,16,14,0,0,0.88,0.0,5.0,1.0,0
D_003904,34,Mumbai,Bike,14,20,16,6,4,0.8,0.2,4.2,7.0,1
D_003905,51,Hyderabad,Cab,2,16,15,3,2,0.94,0.12,4.9,2.8,1
D_003906,40,Delhi,Cab,4,18,12,1,1,0.67,0.06,4.4,4.9,0
D_003907,31,Mumbai,Cab,5,23,15,2,1,0.65,0.04,4.1,4.6,0
D_003908,35,Hyderabad,Bike,8,16,10,1,0,0.62,0.0,4.4,2.0,0
D_003909,41,Bangalore,Auto,6,21,17,1,0,0.81,0.0,4.8,2.0,0
D_003910,25,Mumbai,Auto,11,20,14,2,1,0.7,0.05,4.9,4.8,0
D_003911,26,Hyderabad,Auto,2,24,22,3,2,0.92,0.08,4.2,5.2,0
D_003912,53,Bangalore,Auto,5,13,11,1,0,0.85,0.0,4.7,1.0,0
D_003913,27,Hyderabad,Auto,5,25,19,1,0,0.76,0.0,4.2,1.0,0
D_003914,35,Chennai,Cab,6,25,16,0,0,0.64,0.0,4.5,2.0,0
D_003915,27,Mumbai,Cab,1,14,10,1,0,0.71,0.0,4.1,1.0,0
D_003916,35,Delhi,Auto,8,20,11,0,0,0.55,0.0,4.5,3.0,0
D_003917,33,Delhi,Bike,3,20,14,2,1,0.7,0.05,4.1,3.8,0
D_003918,48,Mumbai,Cab,5,26,17,2,1,0.65,0.04,4.5,1.6,0
D_003919,47,Hyderabad,Bike,7,23,19,0,0,0.83,0.0,4.3,2.0,0
D_003920,33,Mumbai,Auto,3,16,9,2,1,0.56,0.06,4.2,4.9,0
D_003921,29,Bangalore,Auto,14,14,10,2,1,0.71,0.07,4.2,2.0,0
D_003922,31,Mumbai,Auto,10,20,15,1,1,0.75,0.05,4.7,2.8,0
D_003923,37,Chennai,Auto,13,16,13,2,0,0.81,0.0,4.5,1.0,0
D_003924,47,Delhi,Auto,6,18,16,2,1,0.89,0.06,4.3,2.9,0
D_003925,29,Chennai,Cab,5,18,12,1,1,0.67,0.06,4.9,4.9,0
D_003926,50,Mumbai,Auto,7,18,12,1,0,0.67,0.0,4.7,3.0,0
D_003927,41,Hyderabad,Bike,10,26,19,1,1,0.73,0.04,4.1,3.6,0
D_003928,38,Mumbai,Bike,11,18,12,2,1,0.67,0.06,4.3,3.9,0
D_003929,40,Chennai,Auto,3,22,19,0,0,0.86,0.0,4.6,1.0,0
D_003930,38,Chennai,Bike,13,20,17,2,0,0.85,0.0,4.6,2.0,0
D_003931,22,Bangalore,Cab,14,19,15,1,1,0.79,0.05,5.0,1.8,0
D_003932,50,Bangalore,Auto,2,19,16,2,1,0.84,0.05,4.0,1.8,0
D_003933,35,Chennai,Auto,4,27,20,0,0,0.74,0.0,4.1,3.0,0
D_003934,38,Hyderabad,Bike,3,22,18,4,2,0.82,0.09,5.0,4.4,0
D_003935,34,Chennai,Auto,4,20,15,2,1,0.75,0.05,4.4,4.8,0
D_003936,50,Chennai,Auto,7,17,13,2,1,0.76,0.06,4.4,2.9,0
D_003937,48,Chennai,Auto,5,26,19,1,0,0.73,0.0,4.3,2.0,0
D_003938,54,Chennai,Cab,4,31,24,2,1,0.77,0.03,4.5,1.4,0
D_003939,50,Bangalore,Cab,14,19,13,0,0,0.68,0.0,4.1,4.0,0
D_003940,40,Mumbai,Cab,6,25,20,3,2,0.8,0.08,4.3,2.2,0
D_003941,45,Chennai,Auto,7,14,13,1,1,0.93,0.07,4.9,3.0,0
D_003942,35,Hyderabad,Bike,12,12,8,0,0,0.67,0.0,4.7,1.0,0
D_003943,26,Bangalore,Bike,14,15,13,1,0,0.87,0.0,4.6,4.0,0
D_003944,45,Bangalore,Cab,11,19,10,0,0,0.53,0.0,4.9,4.0,0
D_003945,52,Hyderabad,Bike,5,20,14,2,2,0.7,0.1,4.3,3.5,0
D_003946,51,Bangalore,Auto,12,19,17,3,2,0.89,0.11,4.7,3.6,1
D_003947,30,Mumbai,Auto,7,19,14,2,2,0.74,0.11,4.6,5.6,1
D_003948,48,Bangalore,Bike,3,15,10,2,0,0.67,0.0,4.4,2.0,0
D_003949,49,Mumbai,Cab,7,28,23,3,1,0.82,0.04,4.4,3.6,0
D_003950,47,Mumbai,Cab,12,17,12,5,4,0.71,0.24,4.1,6.6,1
D_003951,39,Delhi,Cab,3,25,19,3,0,0.76,0.0,4.8,1.0,0
D_003952,29,Hyderabad,Bike,14,16,11,1,1,0.69,0.06,4.4,3.9,0
D_003953,39,Hyderabad,Auto,6,22,16,2,1,0.73,0.05,4.4,4.8,0
D_003954,41,Bangalore,Cab,8,18,15,1,1,0.83,0.06,5.0,3.9,0
D_003955,53,Mumbai,Auto,13,20,15,1,0,0.75,0.0,4.3,4.0,0
D_003956,50,Hyderabad,Bike,6,25,19,2,1,0.76,0.04,4.7,2.6,0
D_003957,39,Hyderabad,Bike,10,22,16,3,1,0.73,0.05,4.7,1.8,0
D_003958,28,Mumbai,Cab,11,26,22,1,0,0.85,0.0,4.9,2.0,0
D_003959,22,Bangalore,Bike,3,19,10,1,0,0.53,0.0,4.2,3.0,0
D_003960,49,Hyderabad,Cab,12,15,13,3,3,0.87,0.2,4.4,6.0,1
D_003961,54,Bangalore,Cab,5,15,13,0,0,0.87,0.0,4.3,3.0,0
D_003962,25,Mumbai,Bike,9,18,14,3,3,0.78,0.17,4.3,5.6,1
D_003963,41,Chennai,Auto,8,22,17,5,3,0.77,0.14,4.2,5.1,1
D_003964,52,Chennai,Cab,6,16,12,1,1,0.75,0.06,4.0,1.9,0
D_003965,49,Delhi,Auto,9,20,19,1,1,0.95,0.05,4.5,1.8,0
D_003966,24,Delhi,Cab,2,18,14,1,1,0.78,0.06,4.8,4.9,0
D_003967,27,Chennai,Cab,13,17,14,1,1,0.82,0.06,4.1,1.9,0
D_003968,44,Bangalore,Bike,11,24,18,2,2,0.75,0.08,4.4,3.2,0
D_003969,28,Bangalore,Auto,9,24,18,1,1,0.75,0.04,4.3,3.6,0
D_003970,22,Delhi,Cab,10,26,13,2,1,0.5,0.04,5.0,1.6,0
D_003971,27,Chennai,Bike,13,31,26,2,1,0.84,0.03,4.2,4.4,0
D_003972,45,Bangalore,Bike,10,15,11,0,0,0.73,0.0,4.6,4.0,0
D_003973,45,Hyderabad,Cab,6,16,14,1,1,0.88,0.06,4.1,3.9,0
D_003974,50,Mumbai,Bike,9,17,14,2,2,0.82,0.12,4.1,4.8,1
D_003975,53,Hyderabad,Bike,12,22,17,1,0,0.77,0.0,4.1,4.0,0
D_003976,46,Chennai,Bike,4,24,20,3,0,0.83,0.0,4.7,4.0,0
D_003977,31,Delhi,Cab,5,19,13,0,0,0.68,0.0,4.3,1.0,0
D_003978,46,Delhi,Auto,2,13,11,3,3,0.85,0.23,5.0,7.4,1
D_003979,48,Delhi,Auto,3,18,11,0,0,0.61,0.0,4.6,2.0,0
D_003980,53,Chennai,Auto,1,20,14,2,2,0.7,0.1,4.5,4.5,0
D_003981,33,Delhi,Cab,4,23,15,1,1,0.65,0.04,4.1,4.6,0
D_003982,25,Chennai,Bike,12,19,12,1,1,0.63,0.05,4.2,3.8,0
D_003983,47,Hyderabad,Auto,2,19,16,1,0,0.84,0.0,4.6,2.0,0
D_003984,24,Delhi,Bike,12,13,11,0,0,0.85,0.0,4.0,1.0,0
D_003985,38,Mumbai,Auto,2,19,17,3,0,0.89,0.0,4.3,3.0,0
D_003986,30,Hyderabad,Cab,1,17,13,2,1,0.76,0.06,5.0,4.9,0
D_003987,50,Chennai,Bike,10,23,18,3,3,0.78,0.13,4.6,3.0,1
D_003988,22,Chennai,Auto,12,25,19,2,2,0.76,0.08,4.0,2.2,0
D_003989,39,Chennai,Cab,2,17,9,1,0,0.53,0.0,4.6,2.0,0
D_003990,41,Bangalore,Auto,4,13,11,3,1,0.85,0.08,4.8,4.2,0
D_003991,49,Hyderabad,Bike,6,21,17,0,0,0.81,0.0,4.2,3.0,0
D_003992,37,Mumbai,Cab,13,24,19,4,4,0.79,0.17,4.2,5.6,1
D_003993,42,Delhi,Bike,12,23,17,2,0,0.74,0.0,4.4,3.0,0
D_003994,34,Hyderabad,Auto,7,25,17,0,0,0.68,0.0,4.4,3.0,0
D_003995,53,Chennai,Cab,7,24,18,0,0,0.75,0.0,4.0,2.0,0
D_003996,27,Hyderabad,Bike,7,16,12,1,0,0.75,0.0,4.2,1.0,0
D_003997,34,Hyderabad,Bike,4,20,19,2,2,0.95,0.1,4.6,3.5,0
D_003998,34,Delhi,Bike,12,15,13,3,3,0.87,0.2,4.8,4.0,1
D_003999,33,Delhi,Bike,5,13,9,1,1,0.69,0.08,4.6,2.2,0
D_004000,54,Bangalore,Bike,14,24,18,0,0,0.75,0.0,4.7,3.0,0
D_004001,49,Mumbai,Cab,11,20,14,1,1,0.7,0.05,4.6,2.8,0
D_004002,24,Delhi,Bike,12,25,21,0,0,0.84,0.0,4.0,1.0,0
D_004003,39,Bangalore,Auto,3,18,12,2,1,0.67,0.06,4.1,1.9,0
D_004004,47,Chennai,Auto,1,13,11,0,0,0.85,0.0,4.4,2.0,0
D_004005,23,Hyderabad,Cab,14,19,14,3,1,0.74,0.05,4.7,4.8,0
D_004006,25,Delhi,Bike,8,23,19,3,3,0.83,0.13,4.4,5.0,1
D_004007,49,Chennai,Auto,10,18,12,3,1,0.67,0.06,4.7,1.9,0
D_004008,49,Bangalore,Auto,11,22,15,3,1,0.68,0.05,4.7,3.8,0
D_004009,46,Delhi,Cab,7,14,5,0,0,0.36,0.0,4.7,2.0,0
D_004010,47,Mumbai,Auto,14,14,12,2,1,0.86,0.07,4.2,5.0,0
D_004011,23,Mumbai,Bike,9,21,17,2,2,0.81,0.1,4.9,2.5,0
D_004012,51,Hyderabad,Bike,14,25,20,2,2,0.8,0.08,4.3,2.2,0
D_004013,42,Bangalore,Auto,10,21,20,2,0,0.95,0.0,4.8,4.0,0
D_004014,44,Hyderabad,Bike,4,18,16,1,0,0.89,0.0,4.5,1.0,0
D_004015,54,Hyderabad,Cab,12,22,20,3,2,0.91,0.09,4.6,2.3,0
D_004016,23,Mumbai,Bike,12,18,15,1,1,0.83,0.06,4.3,2.9,0
D_004017,48,Bangalore,Cab,5,18,13,1,1,0.72,0.06,4.5,1.9,0
D_004018,43,Bangalore,Cab,5,21,18,3,3,0.86,0.14,4.4,3.1,1
D_004019,37,Chennai,Bike,13,17,8,0,0,0.47,0.0,4.8,3.0,0
D_004020,41,Mumbai,Cab,7,15,12,0,0,0.8,0.0,4.3,2.0,0
D_004021,47,Hyderabad,Bike,13,13,8,0,0,0.62,0.0,4.7,4.0,0
D_004022,37,Chennai,Cab,9,24,19,1,0,0.79,0.0,4.8,4.0,0
D_004023,27,Chennai,Bike,8,14,13,4,2,0.93,0.14,4.5,4.1,1
D_004024,44,Delhi,Cab,7,20,17,2,2,0.85,0.1,4.5,3.5,0
D_004025,29,Delhi,Cab,14,25,18,2,0,0.72,0.0,4.1,4.0,0
D_004026,27,Delhi,Cab,1,25,19,0,0,0.76,0.0,4.8,4.0,0
D_004027,43,Bangalore,Bike,12,18,14,4,4,0.78,0.22,4.1,4.3,1
D_004028,27,Hyderabad,Cab,10,22,17,1,0,0.77,0.0,4.4,1.0,0
D_004029,53,Chennai,Cab,13,25,19,2,2,0.76,0.08,4.7,4.2,0
D_004030,38,Delhi,Bike,6,18,16,3,2,0.89,0.11,4.4,3.6,1
D_004031,38,Delhi,Cab,10,23,16,2,0,0.7,0.0,4.7,1.0,0
D_004032,44,Hyderabad,Auto,9,25,19,4,2,0.76,0.08,4.9,2.2,0
D_004033,34,Bangalore,Cab,13,15,13,3,2,0.87,0.13,4.8,5.0,1
D_004034,53,Delhi,Cab,7,19,13,2,0,0.68,0.0,4.2,1.0,0
D_004035,43,Mumbai,Bike,1,12,10,1,0,0.83,0.0,4.8,3.0,0
D_004036,28,Hyderabad,Bike,9,13,8,0,0,0.62,0.0,4.7,4.0,0
D_004037,43,Bangalore,Bike,3,17,14,3,2,0.82,0.12,4.7,3.8,1
D_004038,42,Chennai,Auto,14,25,19,5,2,0.76,0.08,4.3,2.2,0
D_004039,27,Hyderabad,Bike,9,22,17,3,1,0.77,0.05,4.9,1.8,0
D_004040,35,Bangalore,Bike,4,18,10,1,0,0.56,0.0,4.0,1.0,0
D_004041,37,Mumbai,Auto,9,20,15,2,1,0.75,0.05,4.6,2.8,0
D_004042,24,Chennai,Bike,13,24,20,2,0,0.83,0.0,4.4,4.0,0
D_004043,30,Mumbai,Bike,8,15,14,1,1,0.93,0.07,4.9,4.0,0
D_004044,42,Chennai,Bike,7,18,14,0,0,0.78,0.0,4.0,3.0,0
D_004045,51,Delhi,Auto,4,14,13,1,1,0.93,0.07,4.2,3.0,0
D_004046,51,Chennai,Bike,9,24,18,1,1,0.75,0.04,4.5,3.6,0
D_004047,53,Bangalore,Bike,4,18,14,4,3,0.78,0.17,4.9,4.6,1
D_004048,44,Chennai,Cab,1,25,20,2,2,0.8,0.08,4.6,4.2,0
D_004049,24,Mumbai,Bike,6,17,12,1,0,0.71,0.0,4.0,2.0,0
D_004050,22,Delhi,Bike,4,23,15,2,0,0.65,0.0,4.4,2.0,0
D_004051,24,Delhi,Cab,10,19,14,0,0,0.74,0.0,4.3,3.0,0
D_004052,28,Chennai,Bike,3,26,21,3,1,0.81,0.04,5.0,2.6,0
D_004053,24,Chennai,Cab,12,28,20,3,3,0.71,0.11,4.9,4.6,1
D_004054,24,Mumbai,Auto,5,24,19,1,0,0.79,0.0,4.4,1.0,0
D_004055,25,Hyderabad,Auto,3,25,20,1,0,0.8,0.0,4.1,1.0,0
D_004056,52,Delhi,Cab,11,19,16,2,2,0.84,0.11,4.6,2.6,1
D_004057,23,Bangalore,Auto,9,22,17,3,2,0.77,0.09,4.6,2.3,0
D_004058,35,Chennai,Bike,12,26,16,1,0,0.62,0.0,4.3,1.0,0
D_004059,52,Chennai,Auto,6,29,20,1,0,0.69,0.0,4.1,4.0,0
D_004060,23,Chennai,Bike,3,34,28,7,3,0.82,0.09,4.7,4.4,0
D_004061,52,Hyderabad,Auto,5,19,18,3,1,0.95,0.05,4.7,4.8,0
D_004062,43,Bangalore,Auto,8,24,18,4,2,0.75,0.08,4.5,3.2,0
D_004063,31,Mumbai,Cab,14,25,21,4,1,0.84,0.04,4.1,1.6,0
D_004064,51,Mumbai,Cab,8,23,13,0,0,0.57,0.0,4.6,1.0,0
D_004065,54,Hyderabad,Auto,6,25,19,1,1,0.76,0.04,4.6,2.6,0
D_004066,40,Delhi,Auto,5,20,18,5,1,0.9,0.05,4.5,3.8,0
D_004067,46,Bangalore,Cab,5,17,16,0,0,0.94,0.0,4.3,3.0,0
D_004068,22,Mumbai,Cab,1,20,16,2,2,0.8,0.1,4.4,4.5,0
D_004069,53,Mumbai,Cab,2,18,13,2,0,0.72,0.0,4.2,3.0,0
D_004070,46,Chennai,Auto,12,24,16,2,0,0.67,0.0,4.9,3.0,0
D_004071,38,Bangalore,Bike,11,16,9,3,1,0.56,0.06,4.7,1.9,0
D_004072,35,Bangalore,Cab,4,20,18,2,1,0.9,0.05,4.1,1.8,0
D_004073,34,Hyderabad,Bike,6,20,17,1,1,0.85,0.05,4.7,1.8,0
D_004074,23,Hyderabad,Bike,11,11,9,1,1,0.82,0.09,4.9,2.3,0
D_004075,53,Chennai,Auto,7,18,14,1,1,0.78,0.06,5.0,2.9,0
D_004076,53,Mumbai,Bike,1,22,18,1,0,0.82,0.0,4.5,2.0,0
D_004077,27,Hyderabad,Bike,8,17,14,0,0,0.82,0.0,4.5,4.0,0
D_004078,46,Mumbai,Bike,12,26,16,2,2,0.62,0.08,5.0,2.2,0
D_004079,24,Mumbai,Cab,1,19,16,4,2,0.84,0.11,4.5,3.6,1
D_004080,39,Bangalore,Cab,9,22,21,1,1,0.95,0.05,4.3,1.8,0
D_004081,24,Mumbai,Cab,4,17,13,2,0,0.76,0.0,4.6,4.0,0
D_004082,26,Hyderabad,Cab,12,26,20,2,2,0.77,0.08,4.9,3.2,0
D_004083,45,Bangalore,Cab,7,19,15,2,1,0.79,0.05,4.3,4.8,0
D_004084,45,Mumbai,Cab,11,21,13,4,3,0.62,0.14,4.6,4.1,1
D_004085,49,Hyderabad,Bike,14,22,17,0,0,0.77,0.0,4.5,4.0,0
D_004086,37,Delhi,Bike,6,22,18,2,1,0.82,0.05,4.5,3.8,0
D_004087,28,Bangalore,Bike,13,25,20,3,2,0.8,0.08,5.0,5.2,0
D_004088,39,Hyderabad,Auto,9,25,17,2,0,0.68,0.0,4.3,2.0,0
D_004089,27,Delhi,Cab,14,22,20,3,1,0.91,0.05,4.1,4.8,0
D_004090,49,Hyderabad,Cab,2,21,14,1,0,0.67,0.0,4.4,3.0,0
D_004091,50,Hyderabad,Bike,11,27,21,2,1,0.78,0.04,4.3,3.6,0
D_004092,25,Hyderabad,Auto,7,19,17,1,1,0.89,0.05,4.2,1.8,0
D_004093,35,Delhi,Auto,11,27,21,1,0,0.78,0.0,4.9,1.0,0
D_004094,26,Bangalore,Auto,5,17,16,1,0,0.94,0.0,4.4,2.0,0
D_004095,46,Chennai,Cab,13,15,11,1,1,0.73,0.07,4.0,5.0,0
D_004096,29,Chennai,Auto,7,21,15,1,1,0.71,0.05,4.1,2.8,0
D_004097,36,Hyderabad,Auto,1,16,12,0,0,0.75,0.0,4.5,4.0,0
D_004098,40,Bangalore,Cab,11,16,14,1,1,0.88,0.06,4.8,1.9,0
D_004099,32,Mumbai,Cab,11,19,17,2,2,0.89,0.11,4.9,4.6,1
D_004100,41,Hyderabad,Auto,10,21,13,4,3,0.62,0.14,4.5,4.1,1
D_004101,39,Hyderabad,Bike,9,14,14,0,0,1.0,0.0,4.6,3.0,0
D_004102,35,Hyderabad,Cab,1,17,12,0,0,0.71,0.0,4.8,4.0,0
D_004103,46,Mumbai,Auto,14,24,21,2,1,0.88,0.04,4.8,3.6,0
D_004104,37,Delhi,Auto,5,16,14,2,2,0.88,0.12,4.7,2.8,1
D_004105,39,Delhi,Auto,14,17,14,2,2,0.82,0.12,4.9,5.8,1
D_004106,22,Bangalore,Bike,8,21,14,2,1,0.67,0.05,4.4,2.8,0
D_004107,22,Bangalore,Cab,1,18,15,6,2,0.83,0.11,4.8,5.6,1
D_004108,22,Chennai,Auto,7,16,11,0,0,0.69,0.0,4.7,1.0,0
D_004109,42,Bangalore,Cab,2,22,14,1,0,0.64,0.0,4.2,2.0,0
D_004110,46,Delhi,Bike,7,16,11,0,0,0.69,0.0,5.0,3.0,0
D_004111,48,Delhi,Cab,7,15,9,0,0,0.6,0.0,4.2,1.0,0
D_004112,31,Delhi,Auto,9,14,13,1,1,0.93,0.07,4.3,3.0,0
D_004113,33,Hyderabad,Auto,6,21,15,1,0,0.71,0.0,4.9,1.0,0
D_004114,49,Delhi,Auto,4,14,10,0,0,0.71,0.0,4.9,3.0,0
D_004115,53,Chennai,Bike,7,22,17,3,2,0.77,0.09,5.0,5.4,0
D_004116,54,Delhi,Cab,7,26,20,1,1,0.77,0.04,4.3,3.6,0
D_004117,29,Hyderabad,Cab,4,16,13,0,0,0.81,0.0,4.9,3.0,0
D_004118,47,Bangalore,Auto,2,24,19,2,2,0.79,0.08,4.5,2.2,0
D_004119,23,Hyderabad,Auto,13,19,15,5,2,0.79,0.11,4.3,2.6,1
D_004120,27,Delhi,Bike,11,22,14,1,0,0.64,0.0,4.6,4.0,0
D_004121,52,Hyderabad,Auto,9,13,9,0,0,0.69,0.0,4.8,4.0,0
D_004122,44,Delhi,Auto,14,23,19,2,1,0.83,0.04,4.4,1.6,0
D_004123,33,Bangalore,Bike,8,17,15,1,0,0.88,0.0,4.3,3.0,0
D_004124,49,Chennai,Auto,5,20,14,2,1,0.7,0.05,4.8,4.8,0
D_004125,36,Delhi,Cab,14,20,15,4,2,0.75,0.1,4.3,4.5,0
D_004126,40,Mumbai,Auto,5,16,12,1,0,0.75,0.0,4.7,4.0,0
D_004127,33,Mumbai,Cab,1,27,21,2,2,0.78,0.07,4.5,5.0,0
D_004128,23,Delhi,Auto,11,19,15,0,0,0.79,0.0,4.4,1.0,0
D_004129,32,Bangalore,Auto,9,21,18,3,2,0.86,0.1,4.3,2.5,0
D_004130,46,Bangalore,Auto,11,14,10,1,1,0.71,0.07,4.3,5.0,0
D_004131,42,Chennai,Cab,14,21,16,3,1,0.76,0.05,4.4,1.8,0
D_004132,30,Mumbai,Cab,10,26,19,1,1,0.73,0.04,5.0,1.6,0
D_004133,33,Bangalore,Auto,11,22,16,1,0,0.73,0.0,4.7,3.0,0
D_004134,31,Delhi,Bike,8,16,11,2,1,0.69,0.06,4.8,1.9,0
D_004135,26,Mumbai,Auto,5,14,11,2,2,0.79,0.14,4.6,4.1,1
D_004136,54,Delhi,Bike,10,16,13,0,0,0.81,0.0,4.6,2.0,0
D_004137,26,Bangalore,Cab,6,22,15,2,1,0.68,0.05,4.7,1.8,0
D_004138,37,Chennai,Cab,12,22,20,2,1,0.91,0.05,4.4,3.8,0
D_004139,50,Chennai,Cab,10,13,8,2,1,0.62,0.08,4.7,4.2,0
D_004140,39,Delhi,Auto,11,22,15,0,0,0.68,0.0,4.7,4.0,0
D_004141,50,Bangalore,Auto,10,25,22,3,1,0.88,0.04,4.4,2.6,0
D_004142,27,Delhi,Auto,8,26,24,3,2,0.92,0.08,4.1,4.2,0
D_004143,39,Mumbai,Auto,6,20,12,1,1,0.6,0.05,4.1,1.8,0
D_004144,53,Delhi,Auto,10,19,15,2,2,0.79,0.11,4.3,2.6,1
D_004145,52,Hyderabad,Auto,14,21,18,2,1,0.86,0.05,4.5,4.8,0
D_004146,32,Chennai,Bike,4,17,14,1,1,0.82,0.06,4.1,1.9,0
D_004147,47,Chennai,Auto,3,16,11,0,0,0.69,0.0,4.5,4.0,0
D_004148,49,Chennai,Bike,7,24,19,3,2,0.79,0.08,4.9,2.2,0
D_004149,48,Bangalore,Bike,13,19,14,1,0,0.74,0.0,4.4,2.0,0
D_004150,40,Hyderabad,Cab,2,19,13,1,1,0.68,0.05,4.4,1.8,0
D_004151,48,Mumbai,Cab,7,19,15,0,0,0.79,0.0,4.6,1.0,0
D_004152,41,Bangalore,Cab,1,25,22,2,0,0.88,0.0,4.9,4.0,0
D_004153,24,Delhi,Cab,13,24,16,0,0,0.67,0.0,4.3,2.0,0
D_004154,37,Delhi,Auto,10,24,19,2,0,0.79,0.0,4.9,3.0,0
D_004155,50,Hyderabad,Bike,5,9,4,0,0,0.44,0.0,4.9,3.0,0
D_004156,36,Delhi,Cab,9,18,11,2,1,0.61,0.06,4.3,3.9,0
D_004157,51,Delhi,Auto,13,24,17,4,3,0.71,0.12,4.3,4.8,1
D_004158,22,Bangalore,Bike,13,22,19,1,1,0.86,0.05,4.8,2.8,0
D_004159,50,Chennai,Auto,1,24,18,0,0,0.75,0.0,4.1,4.0,0
D_004160,51,Bangalore,Cab,8,21,17,3,2,0.81,0.1,4.6,5.5,0
D_004161,53,Chennai,Bike,9,29,24,1,0,0.83,0.0,4.2,2.0,0
D_004162,31,Hyderabad,Cab,9,22,17,5,4,0.77,0.18,4.6,4.7,1
D_004163,48,Mumbai,Bike,8,22,18,1,0,0.82,0.0,4.6,1.0,0
D_004164,29,Bangalore,Cab,4,21,15,3,1,0.71,0.05,4.7,1.8,0
D_004165,46,Bangalore,Bike,14,25,17,3,2,0.68,0.08,4.8,5.2,0
D_004166,41,Bangalore,Auto,14,19,12,1,1,0.63,0.05,4.4,1.8,0
D_004167,38,Hyderabad,Cab,7,23,20,3,3,0.87,0.13,4.2,5.0,1
D_004168,44,Delhi,Cab,1,22,17,3,0,0.77,0.0,4.1,4.0,0
D_004169,46,Mumbai,Bike,7,14,13,2,1,0.93,0.07,4.9,2.0,0
D_004170,52,Delhi,Cab,6,18,13,0,0,0.72,0.0,4.7,2.0,0
D_004171,27,Chennai,Cab,5,15,13,2,1,0.87,0.07,4.3,3.0,0
D_004172,25,Delhi,Auto,1,17,14,2,1,0.82,0.06,4.1,4.9,0
D_004173,41,Hyderabad,Auto,8,24,19,0,0,0.79,0.0,4.6,1.0,0
D_004174,22,Chennai,Bike,10,16,10,0,0,0.62,0.0,4.1,1.0,0
D_004175,47,Chennai,Auto,1,20,15,4,2,0.75,0.1,4.2,2.5,0
D_004176,31,Hyderabad,Bike,1,20,15,0,0,0.75,0.0,4.7,3.0,0
D_004177,44,Bangalore,Bike,14,25,19,2,0,0.76,0.0,4.1,1.0,0
D_004178,45,Hyderabad,Auto,3,25,18,0,0,0.72,0.0,4.4,1.0,0
D_004179,34,Hyderabad,Bike,13,20,14,2,0,0.7,0.0,4.5,3.0,0
D_004180,50,Mumbai,Auto,8,29,25,5,3,0.86,0.1,4.2,3.5,0
D_004181,48,Mumbai,Bike,8,16,14,0,0,0.88,0.0,4.3,1.0,0
D_004182,52,Mumbai,Cab,14,20,17,2,1,0.85,0.05,4.8,2.8,0
D_004183,31,Mumbai,Cab,7,20,11,0,0,0.55,0.0,4.5,3.0,0
D_004184,52,Chennai,Auto,5,18,15,3,2,0.83,0.11,4.8,4.6,1
D_004185,31,Mumbai,Bike,8,15,10,0,0,0.67,0.0,4.6,2.0,0
D_004186,45,Chennai,Auto,2,26,23,6,5,0.88,0.19,4.0,4.8,1
D_004187,54,Hyderabad,Auto,8,13,10,0,0,0.77,0.0,4.1,3.0,0
D_004188,35,Hyderabad,Cab,12,20,14,1,0,0.7,0.0,4.1,4.0,0
D_004189,38,Chennai,Cab,11,26,23,2,2,0.88,0.08,4.8,5.2,0
D_004190,42,Delhi,Auto,2,18,14,1,0,0.78,0.0,4.2,1.0,0
D_004191,53,Hyderabad,Cab,10,16,13,0,0,0.81,0.0,4.7,4.0,0
D_004192,24,Hyderabad,Cab,5,16,9,0,0,0.56,0.0,4.1,3.0,0
D_004193,36,Chennai,Bike,11,10,7,2,1,0.7,0.1,4.9,2.5,0
D_004194,29,Mumbai,Bike,13,13,11,1,0,0.85,0.0,4.8,4.0,0
D_004195,53,Bangalore,Bike,4,19,15,3,2,0.79,0.11,4.7,4.6,1
